State,County,County FIPS,Agency Name,Agency ORI9
 TX,ARANSAS ,007,CAMERON COUNTY SHERIFF'S OFFICE,TX0310000
 TX,ARCHER ,009,COMBES POLICE DEPARTMENT,TX0310200
 TX,ARMSTRONG ,011,HARLINGEN POLICE DEPARTMENT,TX0310300
 TX,ATASCOSA ,013,LA FERIA POLICE DEPARTMENT,TX0310400
 TX,AUSTIN ,015,LAGUNA VISTA POLICE DEPARTMENT,TX0312900
 TX,BAILEY ,017,LOS FRESNOS POLICE DEPARTMENT,TX0310500
 TX,BANDERA ,019,PALM VALLEY POLICE DEPARTMENT,TX0312500
 TX,BASTROP ,021,PORT ISABEL POLICE DEPARTMENT,TX0310600
 TX,BAYLOR ,023,PORT OF BROWNSVILLE POLICE DEPARTMENT,TX0313400
 TX,BEE ,025,PRIMERA POLICE DEPARTMENT,TX0310700
 TX,BELL ,027,RANCHO VIEJO POLICE DEPARTMENT,TX0313200
 TX,BEXAR ,029,RIO HONDO POLICE DEPARTMENT,TX0310800
 TX,BLANCO ,031,SAN BENITO POLICE DEPARTMENT,TX0310900
 TX,BORDEN ,033,SANTA ROSA POLICE DEPARTMENT,TX0311000
 TX,BOSQUE ,035,SOUTH PADRE ISLAND POLICE DEPARTMENT,TX0311300
 TX,BOWIE ,037,TEXAS STATE TECHNICAL COLLEGE - HARLINGEN CAMPUS P,TX0311400
 TX,BRAZORIA ,039,UNIVERSITY OF TEXAS AT BROWNSVILLE POLICE,TX0311200
 TX,ANDERSON ,001,CAMP COUNTY SHERIFF'S OFFICE,TX0320000
 TX,ANDREWS ,003,PITTSBURG POLICE DEPARTMENT,TX0320100
 TX,ANDERSON ,001,CARSON COUNTY SHERIFF'S OFFICE,TX0330000
 TX,ANDREWS ,003,PANHANDLE POLICE DEPARTMENT,TX0330100
 TX,ANDERSON ,001,ATLANTA POLICE DEPARTMENT,TX0340100
 TX,ANDREWS ,003,BLOOMBURG POLICE DEPARTMENT,TX0341400
 TX,ANGELINA ,005,CASS COUNTY SHERIFF'S OFFICE,TX0340000
 TX,ARANSAS ,007,HUGHES SPRINGS POLICE DEPARTMENT,TX0340200
 TX,ARCHER ,009,LINDEN POLICE DEPARTMENT,TX0340300
 TX,ARMSTRONG ,011,QUEEN CITY POLICE DEPARTMENT,TX0340400
 TX,ANDERSON ,001,CASTRO COUNTY SHERIFF'S OFFICE,TX0350000
 TX,ANDREWS ,003,DIMMITT POLICE DEPARTMENT,TX0350100
 TX,ANGELINA ,005,HART PD,TX0350200
 TX,ANDERSON ,001,BARBERS HILL ISD POLICE DEPARTMENT,TX0361000
 TX,ANDREWS ,003,CHAMBERS COUNTY SHERIFF'S OFFICE,TX0360000
 TX,ANGELINA ,005,MONT BELVIEU POLICE DEPARTMENT,TX0360700
 TX,ANDERSON ,001,ALTO POLICE DEPARTMENT,TX0371000
 TX,ANDREWS ,003,CHEROKEE COUNTY SHERIFF'S OFFICE,TX0370000
 TX,ANGELINA ,005,CUNEY POLICE DEPARTMENT,TX0371200
 TX,ARANSAS ,007,JACKSONVILLE POLICE DEPARTMENT,TX0370100
 TX,ARCHER ,009,RUSK POLICE DEPARTMENT,TX0370300
 TX,ARMSTRONG ,011,WELLS POLICE DEPARTMENT,TX0371100
 TX,ANDERSON ,001,CHILDRESS COUNTY SHERIFF'S OFFICE,TX0380000
 TX,ANDREWS ,003,CHILDRESS POLICE DEPARTMENT,TX0380100
 TX,ANDERSON ,001,CLAY COUNTY SHERIFF'S OFFICE,TX0390000
 TX,ANDREWS ,003,HENRIETTA PD,TX0390100
 TX,ANDERSON ,001,COCHRAN COUNTY SHERIFF'S OFFICE,TX0400000
 TX,ANDREWS ,003,MORTON PD,TX0400100
 TX,ANDERSON ,001,COKE COUNTY SHERIFF'S OFFICE,TX0410000
 TX,ANDERSON ,001,COLEMAN COUNTY SHERIFF'S OFFICE,TX0420000
 TX,ANDREWS ,003,COLEMAN POLICE DEPARTMENT,TX0420100
 TX,ANGELINA ,005,SANTA ANNA POLICE DEPARTMENT,TX0420200
 TX,ANDERSON ,001,ALLEN POLICE DEPARTMENT,TX0430100
 TX,ANDREWS ,003,ANNA POLICE DEPARTMENT,TX0432600
 TX,ANGELINA ,005,CELINA POLICE DEPARTMENT,TX0430200
 TX,ARANSAS ,007,COLLIN COUNTY SHERIFF'S OFFICE,TX0430000
 TX,ARCHER ,009,FARMERSVILLE POLICE DEPARTMENT,TX0430300
 TX,ARMSTRONG ,011,FRISCO POLICE DEPARTMENT,TX0430400
 TX,ATASCOSA ,013,LAVON POLICE DEPARTMENT,TX0432000
 TX,AUSTIN ,015,MCKINNEY POLICE DEPARTMENT,TX0430500
 TX,BAILEY ,017,MELISSA POLICE DEPARTMENT,TX0431700
 TX,BANDERA ,019,MURPHY POLICE DEPARTMENT,TX0431800
 TX,BASTROP ,021,PARKER POLICE DEPARTMENT,TX0431900
 TX,BAYLOR ,023,PLANO POLICE DEPARTMENT,TX0430600
 TX,BEE ,025,PRINCETON POLICE DEPARTMENT,TX0430900
 TX,BELL ,027,PROSPER POLICE DEPARTMENT,TX0430700
 TX,BEXAR ,029,WYLIE POLICE DEPARTMENT,TX0430800
 TX,ANDERSON ,001,COLLINGSWORTH COUNTY SHERIFF'S OFFICE,TX0440000
 TX,ANDREWS ,003,WELLINGTON PD,TX0440100
 TX,ANDERSON ,001,COLORADO COUNTY SHERIFF'S OFFICE,TX0450000
 TX,ANDREWS ,003,COLUMBUS POLICE DEPARTMENT,TX0450100
 TX,ANGELINA ,005,EAGLE LAKE POLICE DEPARTMENT,TX0450200
 TX,ARANSAS ,007,WEIMAR POLICE DEPARTMENT,TX0450300
 TX,ANDERSON ,001,BULVERDE POLICE DEPARTMENT,TX0460800
 TX,ANDREWS ,003,COMAL COUNTY SHERIFF'S OFFICE,TX0460000
 TX,ANGELINA ,005,GARDEN RIDGE POLICE DEPARTMENT,TX0460700
 TX,ARANSAS ,007,NEW BRAUNFELS POLICE DEPARTMENT,TX0460100
 TX,ANDERSON ,001,COMANCHE COUNTY SHERIFF'S OFFICE,TX0470000
 TX,ANDREWS ,003,COMANCHE POLICE DEPARTMENT,TX0470100
 TX,ANGELINA ,005,DELEON POLICE DEPARTMENT,TX0470200
 TX,ANDERSON ,001,CONCHO COUNTY SHERIFF'S OFFICE,TX0480000
 TX,ANDREWS ,003,EDEN POLICE DEPARTMENT,TX0480100
 TX,ANDERSON ,001,COOKE COUNTY SHERIFF'S OFFICE,TX0490000
 TX,ANDREWS ,003,GAINESVILLE POLICE DEPARTMENT,TX0490100
 TX,ANGELINA ,005,OAK RIDGE POLICE DEPARTMENT,TX0490800
 TX,ARANSAS ,007,VALLEY VIEW POLICE DEPARTMENT,TX0490700
 TX,ANDERSON ,001,COPPERAS COVE POLICE DEPARTMENT,TX0500100
 TX,ANDREWS ,003,CORYELL COUNTY SHERIFF'S OFFICE,TX0500000
 TX,ANGELINA ,005,FORT GATES PD GATESVILLE,TX0500400
 TX,ARANSAS ,007,GATESVILLE POLICE DEPARTMENT,TX0500200
 TX,ANDERSON ,001,COTTLE COUNTY SHERIFF'S OFFICE,TX0510000
 TX,ANDREWS ,003,PADUCAH POLICE DEPARTMENT,TX0510100
 TX,ANDERSON ,001,CRANE COUNTY SHERIFF'S OFFICE,TX0520000
 TX,ANDREWS ,003,CRANE POLICE DEPARTMENT,TX0520100
 TX,ANDERSON ,001,CROCKETT COUNTY SHERIFF'S OFFICE,TX0530000
 TX,ANDERSON ,001,CROSBY COUNTY SHERIFF'S OFFICE,TX0540000
 TX,ANDREWS ,003,CROSBYTON POLICE DEPARTMENT,TX0540100
 TX,ANGELINA ,005,LORENZO POLICE DEPARTMENT,TX0540200
 TX,ARANSAS ,007,RALLS POLICE DEPARTMENT,TX0540300
 TX,ANDERSON ,001,CULBERSON COUNTY SHERIFF'S OFFICE,TX0550000
 TX,ANDREWS ,003,VAN HORN PD,TX0550100
 TX,ANDERSON ,001,DALHART POLICE DEPARTMENT,TX0560100
 TX,ANDREWS ,003,DALLAM COUNTY SHERIFF'S OFFICE,TX0560000
 TX,ANDERSON ,001,ADDISON POLICE DEPARTMENT,TX0570100
 TX,ANDREWS ,003,BALCH SPRINGS POLICE DEPARTMENT,TX0570200
 TX,ANGELINA ,005,BAYLOR HEALTH CARE SYSTE,TX0575100
 TX,ARANSAS ,007,BROOKHAVEN COLLEGE POLICE,TX0574500
 TX,ARCHER ,009,CEDAR HILL I.S.D. POLICE DEPT.,TX0576800
 TX,ARMSTRONG ,011,CEDAR HILL POLICE DEPARTMENT,TX0570500
 TX,ATASCOSA ,013,COCKRELL HILL POLICE DEPARTMENT,TX0570600
 TX,AUSTIN ,015,COPPELL POLICE DEPARTMENT,TX0570700
 TX,BAILEY ,017,DALLAS COUNTY HOSPITAL DISTRICT POLICE,TX0575000
 TX,BANDERA ,019,DALLAS COUNTY SHERIFF'S OFFICE,TX0570000
 TX,BASTROP ,021,DALLAS POLICE DEPARTMENT,TXDPD0000
 TX,BAYLOR ,023,DESOTO POLICE DEPARTMENT,TX0570800
 TX,BEE ,025,DUNCANVILLE POLICE DEPARTMENT,TX0570900
 TX,BELL ,027,EASTFIELD COLLEGE POLICE DEPT.,TX0572900
 TX,BEXAR ,029,FARMERS BRANCH POLICE DEPARTMENT,TX0571000
 TX,BLANCO ,031,GARLAND POLICE DEPARTMENT,TX0571100
 TX,BORDEN ,033,GLENN HEIGHTS POLICE DEPARTMENT,TX0574700
 TX,BOSQUE ,035,GRAND PRAIRIE POLICE DEPARTMENT,TX0571200
 TX,BOWIE ,037,HIGHLAND PARK DEPARTMENT OF PUBLIC SAFETY,TX0571300
 TX,BRAZORIA ,039,HUTCHINS POLICE DEPARTMENT,TX0571400
 TX,BRAZOS ,041,IRVING POLICE DEPARTMENT,TX0571500
 TX,BREWSTER ,043,LANCASTER POLICE DEPARTMENT,TX0571700
 TX,BRISCOE ,045,MESQUITE POLICE DEPARTMENT,TX0571800
 TX,BROOKS ,047,MOUNTAIN VIEW COLLEGE POLICE DEPT.,TX0574400
 TX,BROWN ,049,NORTH LAKE COLLEGE POLICE DEPT.,TX0573500
 TX,BURLESON ,051,RICHARDSON POLICE DEPARTMENT,TX0572000
 TX,BURNET ,053,RICHLAND COLLEGE POLICE DEPT.,TX0573400
 TX,BURNET ,053,ROWLETT POLICE DEPARTMENT,TX0573300
 TX,CALDWELL ,055,SACHSE POLICE DEPARTMENT,TX0572100
 TX,CALHOUN ,057,SEAGOVILLE POLICE DEPARTMENT,TX0572200
 TX,CALLAHAN ,059,SOUTHERN METHODIST UNIV,TX0575200
 TX,CAMERON ,061,TEXAS ALCOHOLIC BEVERAGE COMMISSION,TX0575900
 TX,CAMP ,063,UNIVERSITY OF TEXAS - SW MEDICAL CENTER (DALLAS) P,TX0572600
 TX,CARSON ,065,UNIVERSITY OF TEXAS AT DALLAS POLICE,TX0572800
 TX,CASS ,067,UNIVERSITY PARK POLICE DEPARTMENT,TX0572400
 TX,CASTRO ,069,WILMER POLICE DEPARTMENT,TX0572500
 TX,ANDERSON ,001,CARROLLTON POLICE DEPARTMENT,TX0570400
 TX,ANDERSON ,001,DAWSON COUNTY SHERIFF'S OFFICE,TX0580000
 TX,ANDREWS ,003,LAMESA POLICE DEPARTMENT,TX0580100
 TX,ANDERSON ,001,CUERO POLICE DEPARTMENT,TX0620100
 TX,ANDREWS ,003,DEWITT COUNTY SHERIFF'S OFFICE,TX0620000
 TX,ANGELINA ,005,YORKTOWN POLICE DEPARTMENT,TX0620300
 TX,ANDERSON ,001,DEAF SMITH COUNTY SHERIFF'S OFFICE,TX0590000
 TX,ANDREWS ,003,HEREFORD POLICE DEPARTMENT,TX0590100
 TX,ANDERSON ,001,COOPER PD,TX0600100
 TX,ANDREWS ,003,DELTA COUNTY SHERIFF'S OFFICE,TX0600000
 TX,ANDERSON ,001,ARGYLE POLICE DEPARTMENT,TX0610100
 TX,ANDREWS ,003,AUBREY POLICE DEPARTMENT,TX0611400
 TX,ANGELINA ,005,CORINTH POLICE DEPARTMENT,TX0612300
 TX,ARANSAS ,007,DENTON COUNTY SHERIFF'S OFFICE,TX0610000
 TX,ARCHER ,009,DENTON POLICE DEPARTMENT,TX0610200
 TX,ARMSTRONG ,011,DOUBLE OAK POLICE DEPT,TX0612500
 TX,ATASCOSA ,013,FLOWER MOUND POLICE DEPARTMENT,TX0611200
 TX,AUSTIN ,015,HICKORY CREEK POLICE DEPARTMENT,TX0612800
 TX,BAILEY ,017,HIGHLAND VILLAGE POLICE DEPARTMENT,TX0612000
 TX,BANDERA ,019,KRUGERVILLE POLICE DEPARTMENT,TX0613500
 TX,BASTROP ,021,LAKE DALLAS POLICE DEPARTMENT,TX0610500
 TX,BAYLOR ,023,LEWISVILLE POLICE DEPARTMENT,TX0610600
 TX,BEE ,025,LITTLE ELM POLICE DEPARTMENT,TX0611300
 TX,BELL ,027,MARSHALL CREEK POLICE DEPARTMENT ROANOKE,TX0613000
 TX,BEXAR ,029,NORTHLAKE POLICE DEPARTMENT,TX0613900
 TX,BLANCO ,031,PILOT POINT POLICE DEPARTMENT,TX0610700
 TX,BORDEN ,033,PONDER POLICE DEPARTMENT,TX0613200
 TX,BOSQUE ,035,ROANOKE POLICE DEPARTMENT,TX0612900
 TX,BOWIE ,037,SANGER POLICE DEPARTMENT,TX0610800
 TX,BRAZORIA ,039,TEXAS WOMAN'S UNIVERSITY POLICE DEPT.,TX0611000
 TX,BRAZOS ,041,THE COLONY POLICE DEPARTMENT,TX0611500
 TX,BREWSTER ,043,TROPHY CLUB POLICE DEPARTMENT,TX0613100
 TX,BRISCOE ,045,UNIVERSITY OF NORTH TEXAS POLICE DEPARTMENT,TX0611100
 TX,ANDERSON ,001,DICKENS COUNTY SHERIFF'S OFFICE,TX0630000
 TX,ANDREWS ,003,SPUR POLICE DEPARTMENT,TX0630100
 TX,ANDERSON ,001,CARRIZO SPRINGS PD,TX0640100
 TX,ANDREWS ,003,DIMMIT COUNTY SHERIFF'S OFFICE,TX0640000
 TX,ANDERSON ,001,CLARENDON PD,TX0650100
 TX,ANDREWS ,003,DONLEY COUNTY SHERIFF'S OFFICE,TX0650000
 TX,ANDERSON ,001,BENAVIDES PD,TX0660100
 TX,ANDREWS ,003,DUVAL COUNTY SHERIFF'S OFFICE,TX0660000
 TX,ANGELINA ,005,FREER POLICE DEPARTMENT,TX0660300
 TX,ARANSAS ,007,SAN DIEGO POLICE DEPARTMENT,TX0660200
 TX,ANDERSON ,001,CISCO POLICE DEPARTMENT,TX0670100
 TX,ANDREWS ,003,EASTLAND COUNTY SHERIFF'S OFFICE,TX0670000
 TX,ANGELINA ,005,EASTLAND POLICE DEPARTMENT,TX0670200
 TX,ARANSAS ,007,GORMAN POLICE DEPARTMENT,TX0670300
 TX,ARCHER ,009,RANGER POLICE DEPARTMENT,TX0670400
 TX,ARMSTRONG ,011,RISING STAR POLICE DEPARTMENT,TX0670500
 TX,ANDERSON ,001,ECTOR CO. I.S.D. POLICE DEPT.,TX0680800
 TX,ANDREWS ,003,ECTOR COUNTY SHERIFF'S OFFICE,TX0680000
 TX,ANGELINA ,005,ODESSA POLICE DEPARTMENT,TX0680200
 TX,ARANSAS ,007,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN POLICE,TX0680400
 TX,ANDERSON ,001,EDWARDS COUNTY SHERIFF'S OFFICE,TX0690000
 TX,ANDERSON ,001,ANTHONY POLICE DEPARTMENT,TX0710100
 TX,ANDREWS ,003,CLINT POLICE DEPARTMENT,TX0711200
 TX,ANGELINA ,005,EL PASO COMMUNITY COLLEGE DISTRICT DPS,TX0711800
 TX,ARANSAS ,007,EL PASO COMMUNITY COLLEGE POLICE DEPT.,TX0711100
 TX,ARCHER ,009,EL PASO COUNTY SHERIFF'S OFFICE,TX0710000
 TX,ARMSTRONG ,011,EL PASO I.S.D. POLICE DEPT.,TX0711300
 TX,ATASCOSA ,013,EL PASO POLICE DEPARTMENT,TX0710200
 TX,AUSTIN ,015,HORIZON CITY POLICE DEPARTMENT,TX0711400
 TX,BAILEY ,017,SOCORRO I.S.D. POLICE DEPT.,TX0712200
 TX,BANDERA ,019,SOCORRO POLICE DEPARTMENT,TX0711600
 TX,BASTROP ,021,UNIVERSITY OF TEXAS - EL PASO POLICE,TX0710400
 TX,ANDERSON ,001,YSLETA DEL SUR TRIBAL POLICE,TXDI01200
 TX,ANDERSON ,001,ELLIS COUNTY SHERIFF'S OFFICE,TX0700000
 TX,ANDREWS ,003,ENNIS POLICE DEPARTMENT,TX0700100
 TX,ANGELINA ,005,FERRIS POLICE DEPARTMENT,TX0700200
 TX,ARANSAS ,007,ITALY POLICE DEPARTMENT,TX0700400
 TX,ARCHER ,009,MIDLOTHIAN POLICE DEPARTMENT,TX0700500
 TX,ARMSTRONG ,011,MILFORD POLICE DEPARTMENT,TX0700600
 TX,ATASCOSA ,013,OVILLA POLICE DEPARTMENT,TX0575500
 TX,AUSTIN ,015,PALMER POLICE DEPARTMENT,TX0700700
 TX,BAILEY ,017,RED OAK POLICE DEPARTMENT,TX0700800
 TX,BANDERA ,019,WAXAHACHIE POLICE DEPARTMENT,TX0701000
 TX,ANDERSON ,001,DUBLIN POLICE DEPARTMENT,TX0720100
 TX,ANDREWS ,003,ERATH COUNTY SHERIFF'S OFFICE,TX0720000
 TX,ANGELINA ,005,STEPHENVILLE POLICE DEPARTMENT,TX0720200
 TX,ARANSAS ,007,TARLETON STATE UNIVERSITY POLICE DEPT.,TX0720400
 TX,ANDERSON ,001,FALLS COUNTY SHERIFF'S OFFICE,TX0730000
 TX,ANDREWS ,003,LOTT POLICE DEPARTMENT,TX0730100
 TX,ANGELINA ,005,MARLIN POLICE DEPARTMENT,TX0730200
 TX,ARANSAS ,007,ROSEBUD POLICE DEPARTMENT,TX0730300
 TX,ANDERSON ,001,BONHAM POLICE DEPARTMENT,TX0740100
 TX,ANDREWS ,003,FANNIN COUNTY SHERIFF'S OFFICE,TX0740000
 TX,ANGELINA ,005,LEONARD POLICE DEPARTMENT,TX0740600
 TX,ARANSAS ,007,TRENTON POLICE DEPARTMENT,TX0740500
 TX,ANDERSON ,001,CARMINE PD,TX0750900
 TX,ANDREWS ,003,FAYETTE COUNTY SHERIFF'S OFFICE,TX0750000
 TX,ANGELINA ,005,FLATONIA POLICE DEPARTMENT,TX0750800
 TX,ARANSAS ,007,LA GRANGE POLICE DEPARTMENT,TX0750100
 TX,ARCHER ,009,SCHULENBURG POLICE DEPARTMENT,TX0750300
 TX,ANDERSON ,001,FISHER COUNTY SHERIFF'S OFFICE,TX0760000
 TX,ANDREWS ,003,ROTAN PD,TX0760100
 TX,ANDERSON ,001,FLOYD COUNTY SHERIFF'S OFFICE,TX0770000
 TX,ANDREWS ,003,FLOYDADA POLICE DEPARTMENT,TX0770100
 TX,ANGELINA ,005,LOCKNEY POLICE DEPARTMENT,TX0770200
 TX,ANDERSON ,001,CROWELL POLICE DEPARTMENT,TX0780100
 TX,ANDREWS ,003,FOARD COUNTY SHERIFF'S OFFICE,TX0780000
 TX,ANDERSON ,001,ARCOLA POLICE DEPARTMENT,TX0791200
 TX,ANDREWS ,003,FORT BEND COUNTY SHERIFF'S OFFICE,TX0790000
 TX,ANGELINA ,005,FORT BEND I.S.D. POLICE DEPT.,TX0791600
 TX,ARANSAS ,007,KENDLETON PD,TX0791100
 TX,ARCHER ,009,MEADOWS PLACE POLICE DEPARTMENT,TX0791300
 TX,ARMSTRONG ,011,MISSOURI CITY POLICE DEPARTMENT,TX0790100
 TX,ATASCOSA ,013,NEEDVILLE POLICE DEPARTMENT,TX0790700
 TX,AUSTIN ,015,RICHMOND POLICE DEPARTMENT,TX0790200
 TX,BAILEY ,017,ROSENBERG POLICE DEPARTMENT,TX0790300
 TX,BANDERA ,019,STAFFORD POLICE DEPARTMENT,TX0790400
 TX,BASTROP ,021,SUGAR LAND POLICE DEPARTMENT,TX0790500
 TX,ANDERSON ,001,FRANKLIN COUNTY SHERIFF'S OFFICE,TX0800000
 TX,ANDERSON ,001,FAIRFIELD POLICE DEPARTMENT,TX0810100
 TX,ANDREWS ,003,FREESTONE COUNTY SHEIRFF'S OFFICE,TX0810000
 TX,ANGELINA ,005,TEAGUE POLICE DEPARTMENT,TX0810200
 TX,ARANSAS ,007,WORTHAM POLICE DEPARTMENT,TX0810300
 TX,ANDERSON ,001,DILLEY POLICE DEPARTMENT,TX0820300
 TX,ANDREWS ,003,FRIO COUNTY SHERIFF'S OFFICE,TX0820000
 TX,ANGELINA ,005,PEARSALL POLICE DEPARTMENT,TX0820100
 TX,ANDERSON ,001,GAINES COUNTY SHERIFF'S OFFICE,TX0830000
 TX,ANDREWS ,003,SEAGRAVES POLICE DEPARTMENT,TX0830100
 TX,ANGELINA ,005,SEMINOLE POLICE DEPARTMENT,TX0830200
 TX,ANDERSON ,001,BAYOU VISTA POLICE DEPARTMENT,TX0842200
 TX,ANDREWS ,003,COLLEGE OF THE MAINLAND POLICE DEPT.,TX0842300
 TX,ANGELINA ,005,CRYSTAL BEACH PD,TX0842000
 TX,ARANSAS ,007,DICKINSON POLICE DEPARTMENT,TX0840200
 TX,ARCHER ,009,FRIENDSWOOD POLICE DEPARTMENT,TX0840300
 TX,ARMSTRONG ,011,GALVESTON COUNTY SHERIFF'S OFFICE,TX0840000
 TX,ATASCOSA ,013,GALVESTON POLICE DEPARTMENT,TX0840400
 TX,AUSTIN ,015,HITCHCOCK POLICE DEPARTMENT,TX0840500
 TX,BAILEY ,017,JAMAICA BEACH POLICE DEPARTMENT,TX0841900
 TX,BANDERA ,019,KEMAH POLICE DEPARTMENT,TX0840600
 TX,BASTROP ,021,LA MARQUE POLICE DEPARTMENT,TX0840700
 TX,BAYLOR ,023,LEAGUE CITY POLICE DEPARTMENT,TX0840800
 TX,BEE ,025,SANTA FE POLICE DEPARTMENT,TX0842100
 TX,BELL ,027,TEXAS A & M UNIVERSITY POLICE DEPT.-GALVESTON,TX0841200
 TX,BEXAR ,029,TEXAS CITY POLICE DEPARTMENT,TX0840900
 TX,BLANCO ,031,UNIVERSITY OF TEXAS - GALVESTON MEDICAL CENTER POL,TX0841000
 TX,ANDERSON ,001,GARZA COUNTY SHERIFF'S OFFICE,TX0850000
 TX,ANDREWS ,003,POST PD,TX0850100
 TX,ANDERSON ,001,FREDERICKSBURG POLICE DEPARTMENT,TX0860100
 TX,ANDREWS ,003,GILLESPIE COUNTY SHERIFF'S OFFICE,TX0860000
 TX,ANDERSON ,001,GLASSCOCK COUNTY SHERIFF'S OFFICE,TX0870000
 TX,ANDERSON ,001,GOLIAD COUNTY SHERIFF'S OFFICE,TX0880000
 TX,ANDREWS ,003,GOLIAD PD,TX0880500
 TX,ANDERSON ,001,GONZALES COUNTY SHERIFF'S OFFICE,TX0890000
 TX,ANDREWS ,003,GONZALES POLICE DEPARTMENT,TX0890100
 TX,ANGELINA ,005,NIXON PD,TX0890200
 TX,ARANSAS ,007,WAELDER POLICE DEPARTMENT,TX0890400
 TX,ANDERSON ,001,GRAY COUNTY SHERIFF'S OFFICE,TX0900000
 TX,ANDREWS ,003,PAMPA POLICE DEPARTMENT,TX0900200
 TX,ANDERSON ,001,COLLINSVILLE POLICE DEPARTMENT,TX0910100
 TX,ANDREWS ,003,DENISON POLICE DEPARTMENT,TX0910200
 TX,ANGELINA ,005,GRAYSON COMMUNITY COLLEGE POLICE DEPT.,TX0911800
 TX,ARANSAS ,007,GRAYSON COUNTY SHERIFF'S OFFICE,TX0910000
 TX,ARCHER ,009,HOWE POLICE DEPARTMENT,TX0911000
 TX,ARMSTRONG ,011,POTTSBORO POLICE DEPARTMENT,TX0910300
 TX,ATASCOSA ,013,SHERMAN POLICE DEPARTMENT,TX0910400
 TX,AUSTIN ,015,TIOGA POLICE DEPARTMENT,TX0911900
 TX,BAILEY ,017,TOM BEAN POLICE DEPARTMENT,TX0912300
 TX,BANDERA ,019,VAN ALSTYNE POLICE DEPARTMENT,TX0910500
 TX,BASTROP ,021,WHITESBORO POLICE DEPARTMENT,TX0910600
 TX,BAYLOR ,023,WHITEWRIGHT POLICE DEPARTMENT,TX0910700
 TX,ANDERSON ,001,GLADEWATER POLICE DEPARTMENT,TX0920200
 TX,ANDREWS ,003,GREGG COUNTY SHERIFF'S OFFICE,TX0920000
 TX,ANGELINA ,005,KILGORE POLICE DEPARTMENT,TX0920400
 TX,ARANSAS ,007,LONGVIEW POLICE DEPARTMENT,TX0920500
 TX,ARCHER ,009,WHITE OAK POLICE DEPARTMENT,TX0920600
 TX,ANDERSON ,001,GRIMES COUNTY SHERIFF'S OFFICE,TX0930000
 TX,ANDREWS ,003,NAVASOTA POLICE DEPARTMENT,TX0930100
 TX,ANDERSON ,001,CIBOLO POLICE DEPARTMENT,TX0940600
 TX,ANDREWS ,003,GUADALUPE COUNTY SHERIFF'S OFFICE,TX0940000
 TX,ANGELINA ,005,MARION POLICE DEPARTMENT,TX0940100
 TX,ARANSAS ,007,SCHERTZ POLICE DEPARTMENT,TX0940200
 TX,ARCHER ,009,SEGUIN POLICE DEPARTMENT,TX0940300
 TX,ANDERSON ,001,ABERNATHY POLICE DEPARTMENT,TX0950100
 TX,ANDREWS ,003,HALE CENTER POLICE DEPARTMENT,TX0950200
 TX,ANGELINA ,005,HALE COUNTY SHERIFF'S OFFICE,TX0950000
 TX,ARANSAS ,007,PLAINVIEW POLICE DEPARTMENT,TX0950400
 TX,ANDERSON ,001,HALL COUNTY SHERIFF'S OFFICE,TX0960000
 TX,ANDREWS ,003,MEMPHIS POLICE DEPARTMENT,TX0960100
 TX,ANDERSON ,001,HAMILTON COUNTY SHERIFF'S OFFICE,TX0970000
 TX,ANDREWS ,003,HAMILTON PD,TX0970100
 TX,ANGELINA ,005,HICO PD,TX0970200
 TX,ANDERSON ,001,GRUVER PD,TX0980100
 TX,ANDREWS ,003,HANSFORD COUNTY SHERIFF'S OFFICE,TX0980000
 TX,ANGELINA ,005,SPEARMAN POLICE DEPARTMENT,TX0980200
 TX,ANDERSON ,001,CHILLICOTHE POLICE DEPARTMENT,TX0990100
 TX,ANDREWS ,003,HARDEMAN COUNTY SHERIFF'S OFFICE,TX0990000
 TX,ANGELINA ,005,QUANAH PD,TX0990200
 TX,ANDERSON ,001,HARDIN COUNTY SHERIFF'S OFFICE,TX1000000
 TX,ANDREWS ,003,KOUNTZE POLICE DEPARTMENT,TX1000100
 TX,ANGELINA ,005,LUMBERTON POLICE DEPARTMENT,TX1000900
 TX,ARANSAS ,007,SILSBEE POLICE DEPARTMENT,TX1000200
 TX,ARCHER ,009,SOUR LAKE POLICE DEPARTMENT,TX1000300
 TX,ANDERSON ,001,ALDINE I.S.D POLICE DEPT.,TX1017300
 TX,ANDREWS ,003,BAYTOWN POLICE DEPARTMENT,TX1010100
 TX,ANGELINA ,005,BELLAIRE POLICE DEPARTMENT,TX1010200
 TX,ARANSAS ,007,DEER PARK POLICE DEPARTMENT,TX1010400
 TX,ARCHER ,009,EL LAGO PD SEABROOK,TX1010500
 TX,ARMSTRONG ,011,GALENA PARK POLICE DEPARTMENT,TX1010600
 TX,ATASCOSA ,013,HARRIS COUNTY METROPOLITAN TRANSIT AUTHORITY POLIC,TX1015700
 TX,AUSTIN ,015,HARRIS COUNTY SHERIFF'S OFFICE,TX1010000
 TX,BAILEY ,017,HEDWIG VILLAGE POLICE DEPARTMENT,TX1014100
 TX,BANDERA ,019,HOUSTON BAPTIST UNIV,TX1016100
 TX,BASTROP ,021,HOUSTON COMMUNITY COLLEGE SYSTEM,TX1015400
 TX,BAYLOR ,023,HOUSTON POLICE DEPARTMENT,TXHPD0000
 TX,BEE ,025,HUMBLE I.S.D. POLICE DEPT.,TX1017800
